"id","year","animal","place","state","numAttacks","Duration","Affected"
1054,2016,"Bird","Northampton","MA",1,0,5000
1055,2016,"Squirrel","Fitchburg","MA",1,0,0
1056,2016,"Bird","Neptune","NJ",1,0,0
1057,2016,"Bird","Valley Village","VA",1,0,15000
1058,2016,"Squirrel","Grand Rapids","MI",1,0,0
1059,2016,"Rat","Molokai","HI",1,255,610
1060,2016,"Unknown","Maumelle","AR",1,0,2200
1061,2016,"Bird","Halifax","NS",1,0,0
1062,2016,"Squirrel","Manistee","MI",1,0,1300
1063,2016,"Bird","Lubbock","TX",1,0,0
1064,2016,"Squirrel","Troy","MI",1,0,0
1065,2016,"Bird","Grey Lynn",NA,1,0,760
1066,2016,"Squirrel","Springfield","MA",1,90,541
1067,2016,"Squirrel","Wauwatosa","WI",1,30,23
1068,2016,"Squirrel","Abilene","TX",1,0,1
1069,2016,"Bird","Pratt","KS",1,0,0
1070,2016,"Bird","Dewar","OK",1,0,0
1071,2016,"Squirrel","Regina","SK",1,0,0
1072,2016,"Unknown","Wilmar","MN",1,0,0
1073,2016,"Squirrel","Comstock Park","MI",1,0,3000
1074,2016,"Monkey",NA,"Hualien County",1,7,9600
1075,2016,"Squirrel","West St. Paul","MN",1,0,0
1076,2016,"Bird","Columbus","NE",1,24,200
1077,2016,"Bird","Spring Creek","NV",1,0,5800
1078,2016,"Bird","Cedar Rapids","IA",1,42,544
1079,2016,"Unknown","Hamilton","ON",1,0,4676
1080,2016,"Snake","Greer","SC",1,0,7000
1081,2016,"Squirrel","Greenwich","CT",1,0,600
1082,2016,"Bird","Bossier Parish","LA",1,0,4011
1083,2016,"Bird","Coeur d'Alene","ID",1,0,0
1084,2016,"Snake","Pulaski","VA",1,5,2700
1085,2016,"Bird","Salmon Arm","BC",1,0,0
1086,2016,"Bird","South Burnett","QLD",1,111,6426
1087,2016,"Monkey",NA,NA,1,0,0
1088,2016,"Bird","Bessemer","AL",1,22,0
1089,2016,"Squirrel","Hyde Park","IL",1,100,5000
1090,2016,"Snake","Smyer","TX",1,0,1500
1091,2016,"Squirrel","Townsend","MA",1,0,0
1092,2016,"Squirrel","Hamilton","ON",1,0,0
1093,2016,"Squirrel","Bruce","FL",1,0,0
1094,2016,"Snake","Rock Hill","SC",1,60,6400
1095,2016,"Bird","Chambersburg","PA",1,0,1200
1096,2016,"Bird","Milton","VT",1,0,1800
1097,2016,"Squirrel","North Mankato","MN",1,0,0
1098,2016,"Rat","Aberdeen",NA,1,0,0
1099,2016,"Snake","Kuwait City",NA,1,0,0
1100,2016,"Snake","Bern","NC",1,0,800
1101,2016,"Unknown","Lloyd","NY",1,0,0
1102,2016,"Bird","Virginia Beach","VA",1,69,9000
1103,2016,"Bird","Fort Collins","CO",1,0,1500
1104,2016,"Squirrel","Hamptonburgh","NY",1,0,174
1105,2016,"Squirrel","Flower Mound","TX",1,0,0
1106,2016,"Squirrel","Chicopee","MA",1,0,0
1107,2016,"Squirrel","Granite Falls","NC",1,0,0
1108,2016,"Squirrel","Ocean City","MD",1,29,11922
1109,2016,"Bird","Warwick","QLD",1,75,2500
1110,2016,"Raccoon","Racine","WI",1,180,7000
1111,2016,"Squirrel","Columbus","OH",1,0,0
1112,2016,"Squirrel","Cookeville","TN",1,0,0
1113,2016,"Unknown","Ithaca","NY",1,0,0
1114,2016,"Unknown","Kakabeka Falls","ON",1,0,7682
1115,2016,"Squirrel","Julep","AK",1,0,0
1116,2016,"Bird","Whitefish","MT",1,0,0
1117,2016,"Snake","Dry Creek","LA",1,0,3600
1118,2016,"Squirrel","Kissimmee","FL",1,0,0
1119,2016,"Squirrel","Bartlesville","OK",1,0,2000
1120,2016,"Squirrel","Owosso","MI",1,0,0
1121,2016,"unknown","Saratoga","NY",1,60,1000
1122,2016,"Snake","Austin","TX",1,0,0
1123,2016,"Snake","Rock Hill","SC",1,45,6000
1124,2016,"Squirrel","Gaffney","SC",1,90,0
1125,2016,"Snake","Union City","TN",1,44,4870
1126,2016,"Raccoon","Seattle","WA",1,135,3800
1127,2016,"Squirrel","Lockport","NY",1,0,2000
1128,2016,"Bird","Alburgh","VT",1,59,9
1129,2016,"Squirrel","Kennewick","WA",1,0,0
1130,2016,"Snake","Staunton","VA",1,0,2800
1131,2016,"Squirrel","Bay City","MI",1,30,827
1132,2016,"Kangaroo","Wallerawang","NSW",1,0,0
1133,2016,"Unknown","South Lethbridge","AL",1,0,0
1134,2016,"Bird","Okanagan","BC",1,100,3000
1135,2016,"Bird","Lebanon","SC",1,0,0
1136,2016,"Bat","Eurobodalla Shire","NSW",1,0,0
1137,2016,"Bird","Summerside","PEI",1,45,0
1138,2016,"Squirrel","The Villages","FL",1,0,10000
1139,2016,"Bird","Maungatapere","Northland",1,0,4500
1140,2016,"Bird","Thunder Bay","ON",1,0,0
1141,2016,"Marten","Geneva",NA,1,0,0
1142,2016,"Frog","Kissimmee","FL",1,0,1925
1143,2016,"Snake","Wausau","FL",1,0,3600
1144,2016,"Snake","Daniel Island","SC",1,90,3500
1145,2016,"Snake","Waco","TX",1,0,3000
1146,2016,"Raccoon","Grand Rapids","MI",1,30,600
1147,2016,"Bird","Waalwijk","North Brabant",1,60,22500
1148,2016,"unknown","Regina","SK",1,0,0
1149,2016,"unknown","Las Vegas","NV",1,0,0
1150,2016,"Squirrel","Fargo","ND",1,180,0
1151,2016,"Bird","Peoria","IL",1,0,6800
1152,2016,"Bird","Grimsby","North East Lincolnshire",1,40,2230
1153,2016,"Snake","Waco","TX",1,35,3000
1154,2016,"Squirrel","Westbrook","ME",1,0,0
1155,2016,"Bird","Newport","ME",1,0,8000
1156,2016,"Bat","Eurobodalla Shire","NSW",1,0,0
1157,2016,"Bird","Peoria","IL",1,45,3250
1158,2016,"Squirrel","Madison","WI",1,0,1
1159,2016,"Bird","Hopkinsville","KY",1,0,4500
1160,2016,"Bird","Penn Township","PA",1,0,0
1161,2016,"Squirrel","Madison","WI",1,0,0
1162,2016,"Bird","Hyannis","MA",1,30,2200
1163,2016,"Squirrel","Portland","OR",1,0,0
1164,2016,"Squirrel","Stockdale","TX",1,60,1100
1165,2016,"Raccoon","Grand Rapids","MI",1,0,0
1166,2016,"Bird","Quincy","IL",1,30,350
1167,2016,"Bird","Wenatchee","WA",1,0,240
1168,2016,"Bird","Durango","CO",1,45,13
1169,2016,"Mountain Lion","Polson","MT",1,0,0
1170,2016,"Bird","Waukesha","WI",1,0,1437
1171,2016,"Cat","Lilla Edet",NA,1,120,0
1172,2016,"Raccoon","South Nashville","TN",1,0,8265
1173,2016,"Bird","Papamoa Beach","Bay of Plenty",1,0,50
1174,2016,"Squirrel","Bangor","ME",1,0,360
1175,2016,"Snake","Paris","TN",1,42,2600
1176,2016,"Squirrel","Centralia","WA",1,0,864
1177,2016,"Bird","Telluride","CO",1,90,0
1178,2016,"Unknown","Atlantic Highlands","NJ",1,0,2500
1179,2016,"Squirrel","Hinesburg","VT",1,80,7
1180,2016,"Bird","Niagra","NY",1,0,0
1181,2016,"Rat","Charlottesville","VA",1,0,0
1182,2016,"Bird","Prairie du Chien","WI",1,141,1250
1183,2016,"Squirrel","Pinewood","ON",1,120,1050
1184,2016,"Unknown","Bellingham","WA",1,275,590
1185,2016,"Unknown","North Charleston","SC",1,0,0
1186,2016,"Unknown","Flint","MI",1,315,3100
1187,2016,"Unknown","Tinicum Township","PA",1,0,1500
1188,2016,"Unknown","Powdersville","SC",1,480,4000
1189,2016,"Bird","Manhattan","KS",1,0,0
1190,2016,"Squirrel","Falls City","NE",1,0,0
1191,2016,"Bird","Regina","SK",1,0,0
1192,2016,"Unknown","Kenosha","WI",1,90,4500
1193,2016,"Bird","Berne Township","OH",1,0,824
1194,2016,"Squirrel","Nashville","TN",1,0,0
1195,2016,"Raccoon","Salt Lake City","UT",1,90,0
1196,2016,"Possum","Bragado","Buenos Aires",1,150,6000
1197,2016,"Raccoon","Augusta","KS",1,0,0
1198,2016,"Bird","Guelmim",NA,1,0,0
1199,2016,"Squirrel","Columbia","SC",1,60,1700
1200,2016,"Bird","Austin","TX",1,0,0
1201,2016,"Bird","Austin","TX",1,60,3000
1202,2016,"Unknown","Nova","OH",1,0,0
1203,2016,"Unkown","Rockaway","NJ",1,76,1300
1204,2016,"Bird","Goole","Yorkshire",1,0,3500
1205,2016,"Bird","Rogue River","OR",1,240,1750
1206,2016,"unknown","Grandview Heights","OH",1,0,0
1207,2016,"Squirrel","Keene","NH",1,35,1000
1208,2016,"Squirrel","Lincoln","TX",1,60,778
1209,2016,"Squirrel","Sonora","CA",1,240,52
1210,2016,"Squirrel","Acme Township","MI",1,0,0
1211,2016,"Squirrel","Siuox Falls","SD",1,0,4000
1212,2016,"Bird","West Kelowna","BC",1,120,1500
1213,2016,"Bird","West Kelowna","BC",1,40,2367
1214,2016,"Bird","Wiesbaden","Hesse",1,160,0
1215,2016,"Bird","Aspen","CO",1,90,0
1216,2016,"Unknown","Mt Lebanon","PA",1,660,0
1217,2016,"Squirrel","Glenpool","OK",1,60,0
1218,2016,"Unknown","Syracuse","NY",1,155,2376
1219,2016,"Squirrel","Beloit","WI",1,44,120
1220,2016,"Squirrel","Tulsa","OK",1,0,5500
1221,2016,"Bird","Port Angeles","WA",1,50,44
1222,2016,"Squirrel","Muncie","IN",1,0,4000
1223,2016,"Squirrel","Hosington City","KS",1,0,0
1224,2016,"Squirrel","Windsor","ON",1,61,177
1225,2016,"Eagle","Juneau","AK",1,43,10863
1226,2016,"Gopher","Julesburg","CO",1,0,0
1227,2016,"Squirrel","Upper Hammonds Plain","NS",1,120,5000
1228,2016,"Squirrel","Newport City","VT",1,30,5
1229,2016,"Squirrel","Danbury","CT",1,60,730
1230,2016,"Bird","Virginia Beach","VA",1,0,4500
1231,2016,"Squirrel","Kelowna","BC",1,0,0
1232,2016,"Squirrel","La Cañada","CA",1,120,800
1233,2016,"Squirrel","Montpelier","VT",1,30,0
1234,2016,"Squirrel","La Crosse","WI",1,90,0
1235,2016,"Raccoon","Whitehaven","TN",1,50,7300
1236,2016,"Bird","Kissimmee","FL",1,52,1000
1237,2016,"Squirrel","Muncie","IN",1,255,4000
1238,2016,"Squirrel","Easthampton","MA",1,0,1700
1239,2016,"Squirrel","Greenfield","WI",1,0,4000
1240,2016,"Squirrel","Billings","MT",1,0,890
1241,2016,"Bird","West Richland","WA",1,165,2300
1242,2016,"Squirrel","Wagoner","OK",1,0,0
1243,2016,"Squirrel","Old Hickory","TN",1,60,1600
1244,2016,"Squirrel","Evansville","IN",1,45,2000
1245,2015,"Bird","Yakima","WA",1,190,930
1246,2015,"Squirrel","Sunnyside","WA",1,45,1800
1247,2015,"Bird","Jackson","MS",1,105,600
1248,2015,"Bird","Waterloo","IA",1,0,0
1249,2015,"Bird","Victorville","CA",1,5,20083
1250,2015,"Squirrel","Belchertown","MA",1,0,3000
1251,2015,"Bird","San Jose","CA",1,75,0
1252,2015,"Raccoon","Grand Junction","CO",1,60,0
1253,2015,"Squirrel","Onarga","IL",1,0,800
1254,2015,"Squirrel","Cumming","GA",1,120,5815
1255,2015,"Marten","Kulmbach","Bavaria",1,3,2000
1256,2015,"Squirrel","Hampton","VA",1,0,8000
1257,2015,"Bird","Rock Springs","WY",1,51,1253
1258,2015,"Marten","Landshut","Bavaria",1,60,0
1259,2015,"Squirrel","Enid","OK",1,180,0
1260,2015,"Bird","Queanbeyan","NSW",1,53,1750
1261,2015,"Bird","Kelowna","BC",1,134,940
1262,2015,"Squirrel","Rogers City","MI",1,0,1983
1263,2015,"Bird","Buchanan","NY",1,0,0
1264,2015,"Bird","Wildhaus-Alt St Johann",NA,1,0,0
1265,2015,"Bird","Mönchengladbach","Rhine-Westphalia",1,0,0
1266,2015,"Squirrel","Terre Haute","IN",1,0,5000
1267,2015,"unknown","Davenport","IL",1,30,3600
1268,2015,"Snake","Mequon","WI",1,60,2500
1269,2015,"Squirrel","Fulton","MO",1,90,3000
1270,2015,"Bird","Granville","NSW",1,330,1000
1271,2015,"Squirrel","Nyssa","ID",1,0,540
1272,2015,"Squirrel","Edmond","OK",1,0,3800
1273,2015,"Bird","Concord","NH",1,217,13300
1274,2015,"Rat","Nashville","TN",1,915,500
1275,2015,"Squirrel","Brockway","MI",1,255,4200
1276,2015,"Bird","Aberdeen","OR",1,60,400
1277,2015,"Marten","Haßfurt","Bavaria",1,50,0
1278,2015,"Squirrel","Norwalk","CT",1,0,0
1279,2015,"Squirrel","Middlebury","VT",1,201,1500
1280,2015,"Bird","North Patte","NE",1,0,6000
1281,2015,"Squirrel","Los Angeles","CA",1,77,9900
1282,2015,"Unknown","Albuquerque","NM",1,75,1913
1283,2015,"Squirrel","East Longmeadow","MA",1,90,601
1284,2015,"Squirrel","Bel Air","MD",1,0,200
1285,2015,"Lizard","Mudgee","NSW",1,29,1037
1286,2015,"Bird","Greenwood County","SC",1,77,4400
1287,2015,"Bird","Eltingville","NY",1,0,155
1288,2015,"Squirrel","Kent","OH",1,60,0
1289,2015,"Squirrel","Emporia","KS",1,0,1300
1290,2015,"Bird","Springfield","MA",1,0,0
1291,2015,"Eagle","Ayent",NA,1,0,0
1292,2015,"Snake","Iligan City","Lanao del Norte",1,780,0
1293,2015,"Bird","Celina","OH",1,60,0
1294,2015,"Raccoon","Yorktown","IN",1,220,4800
1295,2015,"Raccoon","Yorktown","IN",1,0,4800
1296,2015,"Squirrel","Minneapolis","MN",1,0,109
1297,2015,"Squirrel","Athens","OH",1,600,0
1298,2015,"Squirrel","Fort Wayne","IN",1,0,0
1299,2015,"Squirrel","Lancaster","PA",1,0,2979
1300,2015,"Unknown",NA,"SK",1,90,0
1301,2015,"Squirrel","Millinocket","ME",1,0,0
1302,2015,"Raccoon","West Huntsville","AL",1,0,0
1303,2015,"Raccoon","Des Moines","IA",1,39,5000
1304,2015,"Squirrel","Wagoner","OK",1,195,3000
1305,2015,"Squirrel","Elmira","NY",1,0,109
1306,2015,"Squirrel","Missoula","MT",1,0,330
1307,2015,"Unknown","Neillsville","WI",1,480,1700
1308,2015,"Squirrel","Utica","NY",1,0,0
1309,2015,"Squirrel","Rutland","VT",1,0,0
1310,2015,"Squirrel","Boossa","Galle",1,0,0
1311,2015,"Snake","Newport News","VA",1,60,2700
1312,2015,"Unknown","Stony Creek","ON",1,105,270
1313,2015,"Squirrel","Gallatin","TN",1,30,2000
1314,2015,"Unknown","Black Butte Ranch","OR",1,120,1800
1315,2015,"Squirrel","Washington","DC",1,20,60
1316,2015,"Bird","Sierra Vista","AZ",1,105,0
1317,2015,"Squirrel","Kokomo","IN",1,150,12000
1318,2015,"Squirrel","Gallatin","TN",1,30,2000
1319,2015,"Squirrel","Ridgedield","CT",1,180,950
1320,2015,"Squirrel","Helena","MT",1,50,3500
1321,2015,"Squirrel","Luján","Buenos Aires",1,60,0
1322,2015,"Bird","Springfield","MA",1,60,175
1323,2015,"Bird","Harleyville","SC",1,0,476
1324,2015,"Squirrel",NA,"SK",1,30,0
1325,2015,"Unknown","Davenport","IA",1,40,3946
1326,2015,"Unknown","Tulsa","OK",1,0,0
1327,2015,"Squirrel","West Lafayette","IN",1,0,5800
1328,2015,"Squirrel","Mt. Juliet","TN",1,0,4400
1329,2015,"Squirrel","Potter","AR",1,0,0
1330,2015,"Bird","Ellensburg","WA",1,190,0
1331,2015,"Bird","Parkersburg","WV",1,15,2300
1332,2015,"Bird","Pueblo","CO",1,15,1000
1333,2015,"Squirrel","Lebanon","IN",1,360,0
1334,2015,"Bird","Ozark","MO",1,90,8842
1335,2015,"Squirrel","Lafayette","IN",1,360,6000
1336,2015,"Possum","Athens","AL",1,0,8000
1337,2015,"Unknown","Northampton","MA",1,30,5400
1338,2015,"Unknown","Winnebago County","WI",1,0,4600
1339,2015,"Bird","Madisonville","KY",1,0,600
1340,2015,"Squirrel","River Forrest","IL",1,180,0
1341,2015,"Squirrel","Lebanon","IN",1,360,0
1342,2015,"Raccoon","Ferdinand","IN",1,180,0
1343,2015,"Squirrel","Fayetteville","AR",1,0,0
1344,2015,"Squirrel","Salina","KS",1,55,1600
1345,2015,"Bird","Ketchum","ID",1,480,0
1346,2015,"Bird","Victoria","TX",1,60,0
1347,2015,"Squirrel","Jamestown","ND",1,28,2300
1348,2015,"Squirrel","Radcliff","KY",1,60,2300
1349,2015,"Squirrel","Anderson","IN",1,40,0
1350,2015,"Squirrel","Lauderdale","AL",1,0,0
1351,2015,"Bird","Sierra Vista","AZ",1,0,14000
1352,2015,"Squirrel","Mount Juliet","TN",1,0,4400
1353,2015,"Unknown","Pleasentville","IA",1,0,3000
1354,2015,"Beaver","Sioux Falls","SD",1,270,3000
1355,2015,"Unknown","Santa Clara","CA",1,0,0
1356,2015,"Bird","Jackson","OH",1,90,0
1357,2015,"Bird","Canterbury",NA,1,255,15000
1358,2015,"Squirrel","Carmel","IN",1,180,2500
1359,2015,"Squirrel","Monterrey","Nuevo León",1,0,0
1360,2015,"Squirrel","Blue Springs","MO",1,118,4355
1361,2015,"Squirrel","Blue Springs","MO",1,34,1600
1362,2015,"Bird","Arnold","MO",1,60,380
1363,2015,"Squirrel","Petosky","MI",1,45,0
1364,2015,"Squirrel","Independence","MO",1,118,4355
1365,2015,"Squirrel","Lexington","KY",1,0,4000
1366,2015,"Squirrel","Independence","MO",1,34,1600
1367,2015,"Rat","Hannover",NA,1,60,0
1368,2015,"Snake","Orange Park","FL",1,0,3000
1369,2015,"Squirrel","Spokane Valley","WA",1,60,2359
1370,2015,"Bird","Clay County","FL",1,0,0
1371,2015,"Squirrel","Fredrick","MD",1,0,1900
1372,2015,"Monkey","Zvishavane","Midlands",1,60,0
1373,2015,"Bird","Fort Hall","ID",1,0,0
1374,2015,"Unknown","Wichita","KS",1,120,6300
1375,2015,"Microbes","Aliso Canyon","CA",1,0,0
1376,2015,"Squirrel","Navarre","FL",1,120,7000
1377,2015,"Bird","Frisco","TX",1,0,54500
1378,2015,"Snake","Clay County","FL",1,60,5000
1379,2015,"Unknown","Bland","VA",1,150,8
1380,2015,"Unknown","New Orleans","LA",1,0,0
1381,2015,"Squirrel","Regina","SK",1,30,0
1382,2015,"Raccoon","San Francisco","CA",1,90,3360
1383,2015,"Marten","Neuss","Rhine-Westphalia",1,0,0
1384,2015,"Squirrel","Raymond","MS",1,0,0
1385,2015,"Squirrel","Marquette","MI",1,35,4834
1386,2015,"Bird","Purcell","OK",1,43,0
1387,2015,"Squirrel","Cerro Gordo","IA",1,0,1000
1388,2015,"Unknown","Regina","SK",1,0,0
1389,2015,"Bird","Tumwater","WA",1,0,2400
1390,2015,"Squirrel","Lexington","KY",1,0,5492
1391,2015,"Unknown","Palm City","FL",1,0,2500
1392,2015,"Bird","Frenchville","QLD",1,0,1201
1393,2015,"Bird","Corning","CA",1,0,660
1394,2015,"Marten","Maastricht",NA,1,70,0
1395,2015,"Snake","Old Saybrook","CT",1,0,0
1396,2015,"Beaver","Missoula","MT",1,0,0
1397,2015,"Snake","Clay County","FL",1,60,5000
1398,2015,"Bird","Coulmer Orgères","Coulmer",1,0,660
1399,2015,"Squirrel","Grand Rapids","MI",1,90,2600
1400,2015,"Squirrel","Yeovil","SW",1,0,1000
1401,2015,"Squirrel","Milborne Port","SW",1,0,1400
1402,2015,"Bird","Richford","VT",1,88,2
1403,2015,"Bird","St. Catharines","ON",1,9,31102
1404,2015,"Rodent","Portsmouth","VA",1,0,2500
1405,2015,"Bird",NA,"SK",1,210,0
1406,2015,"Bird","Columbus","OH",1,180,2200
1407,2015,"Squirrel","Hutchinson","KS",1,41,821
1408,2015,"Bird","West Kelowna","BC",1,615,386
1409,2015,"Bird",NA,NA,1,23,0
1410,2015,"Bird","Rutherford County","TN",1,0,0
1411,2015,"Bird","Bismark","ND",1,145,4500
1412,2015,"Bird","Cascade Locks","OR",1,0,0
1413,2015,"Squirrel","Utica","NY",1,180,0
1414,2015,"Squirrel","Birmingham","AL",1,60,4000
1415,2015,"Squirrel","Edmond","OK",1,52,3700
1416,2015,"Snake","Gladstone","QLD",1,55,4500
1417,2015,"Squirrel","Windsor","ON",1,0,158
1418,2015,"Rat","Sucre Province",NA,1,240,0
1419,2015,"Unknown","Dattenhausen","Dillingen",1,60,0
1420,2015,"Rat","Ellensburg","WA",1,0,0
1421,2015,"Squirrel","Tippecanoe","IN",1,60,5700
1422,2015,"Squirrel","Camas","WA",1,0,0
1423,2015,"Bird","Cedar City","UT",1,311,0
1424,2015,"Bird","Whitehorse","YT",1,90,0
1425,2015,"Squirrel","Eagle Mountain","UT",1,253,3125
1426,2015,"Squirrel","Verona","WI",1,90,2172
1427,2015,"Marten","Bremen",NA,1,0,0
1428,2015,"Bird","Sallisaw","OK",1,20,0
1429,2015,"Beaver","Södertälje","Stockholm",1,75,15000
1430,2015,"Bird","Mannheim","Baden-Württemberg",1,0,0
1431,2015,"Bird","Santa Rosa","Buenos Aires",1,300,4000
1432,2015,"Rodent","Ziegeleipark Mildenberg","Zehdenick",1,0,0
1433,2015,"Squirrel","Hutchinson","KS",1,35,4800
1434,2015,"Bird","Seattle","WA",1,329,1800
1435,2015,"Squirrel","Hinesburg","VT",1,135,7
1436,2015,"Squirrel","Signal Hill","CA",1,480,61
1437,2015,"Marten","Schleiz","Thuringia",1,60,14000
1438,2015,"Bird","Richen","Groß-Umstadt",1,0,0
1439,2015,"Bird","Holt","MI",1,145,874
1440,2015,"Bird","San Antonio","TX",1,54,4000
1441,2015,"Frog","Kissimmee","FL",1,0,2889
1442,2015,"Bird","Flensburg","Schleswig-Holstein",1,150,1e+05
1443,2015,"Squirrel","North Fargo","SD",1,60,18
1444,2015,"Bird","Fort Wayne","IN",1,150,60
1445,2015,"Squirrel","Moosejaw","SK",1,0,5000
1446,2015,"Squirrel","Woonsocket","RI",1,195,6500
1447,2015,"unknown","Santa Clara","CA",1,0,0
1448,2015,"Unknown","Bloomington","IL",1,0,8000
1449,2015,"Squirrel","Edmonds","WA",1,80,376
1450,2015,"Bird","West Seattle","WA",1,337,121
1451,2015,"Snake","Bowling Green","KY",1,232,11240
1452,2015,"Snake","Golden Valley","AZ",1,100,720
1453,2015,"Possum","Grisborne","Grisborne",1,30,35
1454,2015,"Rat","Tonbridge",NA,1,1800,0
1455,2015,"Cat","Tauranga",NA,1,65,10000
1456,2015,"Bird","Roseburg","OR",1,60,302
1457,2015,"Bird","Grevenbroich","Rhine-Westphalia",1,7,0
1458,2015,"Snake","Horry County","SC",1,150,2005
1459,2015,"Bird","Merced","CA",1,0,2000
1460,2015,"Bird","Noank","CT",1,300,900
1461,2015,"Squirrel","Newark","DE",1,0,0
1462,2015,"Squirrel","Grand Island","NE",1,30,2400
1463,2015,"Squirrel","Topeka","KS",1,162,2810
1464,2015,"Bird","Macomb","MI",1,330,500
1465,2015,"Squirrel","South Strand","SC",1,0,0
1466,2015,"Unknown","Toronto","ON",1,45,14000
1467,2015,"Squirrel","Grand Rapids","MI",1,159,7771
1468,2015,"Bird","Texarkana","TX",1,0,7186
1469,2015,"Bird","Craftsbury","VT",1,1,80
1470,2015,"Bird","Rock Hill","SC",1,0,3000
1471,2015,"Raccoon","Madison","WI",1,75,2300
1472,2015,"Bird","Mankato","MN",1,30,2743
1473,2015,"Slug","Beauzac","Haute-Loire",1,1080,0
1474,2015,"Squirrel","Belfast","ME",1,25,975
1475,2015,"Bird","Hawkes Bay",NA,1,0,800
1476,2015,"Eagle","Ketchikan","AK",1,152,0
1477,2015,"Squirrel","Lurgan","County Armagh",1,120,900
1478,2015,"Squirrel","Hendersonville","TN",1,45,6600
1479,2015,"Squirrel","Fitchburg","MA",1,45,1600
1480,2015,"Bird","Napa","CA",1,270,3000
1481,2015,"Bird","Whitehorse","YT",1,145,1000
1482,2015,"Squirrel","Athol","MA",1,160,7250
1483,2015,"Squirrel","North Bismark","MT",1,165,0
1484,2015,"Squirrel","Findlay","OH",1,37,592
1485,2015,"Bird","Wood River","IL",1,0,0
1486,2015,"Squirrel","Chicopee","MA",1,90,0
1487,2015,"Raccoon","Piedra","CO",1,515,4110
1488,2015,"Snake","Brookland","AR",1,79,1600
1489,2015,"Bird","Seattle","WA",1,329,0
1490,2015,"Bird","Kamloops","BC",1,105,3173
1491,2015,"Bird","Brocklehurst","BC",1,60,2682
1492,2015,"Squirrel","Richmond","VA",1,160,1000
1493,2015,"Snake","Middle Township","NJ",1,60,7800
1494,2015,"Bird","Walker","MI",1,135,5300
1495,2015,"Squirrel","Roanoke","VA",1,0,4000
1496,2015,"Squirrel","Jainsville","WI",1,15,0
1497,2015,"Squirrel","College Station","TX",1,62,8500
1498,2015,"Squirrel","Cleveland","OH",1,30,0
1499,2015,"Jellyfish","Ashkelon",NA,1,0,0
1500,2015,"Snake","Apex","NC",1,0,0
1501,2015,"Snake","Teutopolis","IL",1,0,4500
1502,2015,"Squirrel","Campeche",NA,1,0,0
1503,2015,"Bird","Sherbrooke","QC",1,0,22000
1504,2015,"Squirrel","Salem","MO",1,210,0
1505,2015,"Rat","Berlin",NA,1,0,540
1506,2015,"Squirrel","Meriden","CT",1,0,57
1507,2015,"Squirrel","Anchorage","AK",1,225,300
1508,2015,"Squirrel","Piedmont","AL",1,240,0
1509,2015,"Squirrel","Regina","SK",1,0,0
1510,2015,"Squirrel","Kingston","NH",1,120,1700
1511,2015,"Squirrel","Murfreesboro","TN",1,0,50
1512,2015,"Squirrel","Murfreesboro","TN",1,0,50
1513,2015,"Bird","Ciudad Juarez","Juárez",1,0,0
1514,2015,"Raccoon","Ashland","OR",1,175,0
1515,2015,"Squirrel","Darien","CT",1,75,73
1516,2015,"Bird","Woonsocket","RI",1,56,3000
1517,2015,"Bird","Middlebury","VT",1,0,0
1518,2015,"Squirrel","Lubbock","TX",1,0,0
1519,2015,"Raccoon","Cape Coral","FL",1,30,8800
1520,2015,"Squirrel","Bellefontaine","OH",1,130,62
1521,2015,"Squirrel","Berkeley","CA",1,120,45000
1522,2015,"Bird","Chief Lake","BC",1,120,0
1523,2015,"Squirrel","Boise","ID",1,0,1900
1524,2015,"Squirrel","Roanoke","VA",1,0,0
1525,2015,"Squirrel","Regina","SK",1,0,0
1526,2015,"Bird","Grignan","Drôme",1,420,1600
1527,2015,"Snake","Apex","NC",1,60,1200
1528,2015,"Bird","Lippramsdorf",NA,1,165,0
1529,2015,"Snake","Diamondhead","MS",1,0,0
1530,2015,"Squirrel","Hingham","MA",1,0,0
1531,2015,"Squirrel","Lousville","KY",1,0,2193
1532,2015,"Bird","Moscow","ID",1,0,2000
1533,2015,"Bird","San Diego","CA",1,0,413
1534,2015,"Squirrel","El Cerrito","CA",1,150,45000
1535,2015,"Bird","Santa Fe","NM",1,78,11000
1536,2015,"Rat","Little Rock","AR",1,160,1000
1537,2015,"Pigeon","Bullhead City","AZ",1,116,896
1538,2015,"Snake","Belleville","IL",1,180,2500
1539,2015,"Squirrel","Bay City","MI",1,75,0
1540,2015,"Squirrel","Hughsville","PA",1,180,4000
1541,2015,"Bird","Old Saybrook","CT",1,65,647
1542,2015,"Squirrel","Sanford","MI",1,0,2197
1543,2015,"Bird","Christian","KY",1,0,0
1544,2015,"Squirrel","Knoxville","TN",1,0,6600
1545,2015,"Possum","Ballarat","VIC",1,31,3500
1546,2015,"Raccoon","Colorado Springs","CO",1,58,5600
1547,2015,"Bird","Longview","WA",1,0,5300
1548,2015,"Squirrel","Lexington","KY",1,0,5000
1549,2015,"Raccoon","Yarmouth","NS",1,380,4114
1550,2015,"Squirrel","Peru","IN",1,17,0
1551,2015,"Bird","Hopkinsville","KY",1,0,0
1552,2015,"Bird","Brainerd","MN",1,60,0
1553,2015,"Squirrel","Topeka","KS",1,335,5000
1554,2015,"Squirrel","Fairfield","IA",1,30,1000
1555,2015,"Snake","Panama City","Chiriquí",1,45,0
